name,chembl_id,type,first_approval,oral,therapeutic_flag,approved
RETAPAMULIN,CHEMBL1658,Small molecule,2007.0,False,True,True
CHLORPHENIRAMINE MALEATE,CHEMBL1659,Small molecule,1950.0,True,True,True
CEFTAROLINE FOSAMIL,CHEMBL501122,Small molecule,2010.0,False,True,True
RIFAPENTINE,CHEMBL1660,Small molecule,1998.0,True,True,True
LACTITOL,CHEMBL1661,Small molecule,2020.0,True,True,True
SECNIDAZOLE,CHEMBL498847,Small molecule,2017.0,True,True,True
PERFLUTREN,CHEMBL1663,Small molecule,1998.0,False,False,True
UMECLIDINIUM BROMIDE,CHEMBL523299,Small molecule,2013.0,False,True,True
PANOBINOSTAT,CHEMBL483254,Small molecule,2015.0,True,True,True
FOSAMPRENAVIR,CHEMBL1664,Small molecule,2003.0,True,True,True
MICAFUNGIN,CHEMBL457547,Small molecule,2005.0,False,True,True
RESCINNAMINE,CHEMBL1668,Small molecule,1956.0,True,True,True
HEXAMETHYL PARAROSANILINE,CHEMBL459265,Small molecule,1982.0,False,True,True
MITOTANE,CHEMBL1670,Small molecule,1970.0,True,True,True
PROPRANOLOL HYDROCHLORIDE,CHEMBL1671,Small molecule,1967.0,True,True,True
CEFDITOREN PIVOXIL,CHEMBL454446,Small molecule,2001.0,True,True,True
MAVORIXAFOR,CHEMBL518924,Small molecule,2024.0,True,True,True
VITAMIN A PALMITATE,CHEMBL1675,Small molecule,1982.0,True,False,True
FLUTICASONE FUROATE,CHEMBL1676,Small molecule,2007.0,False,True,True
TACRINE HYDROCHLORIDE,CHEMBL1677,Small molecule,1993.0,True,True,True
DONEPEZIL HYDROCHLORIDE,CHEMBL1678,Small molecule,1996.0,True,True,True
CEFOPERAZONE,CHEMBL507674,Small molecule,1982.0,False,True,True
LEUCOVORIN,CHEMBL1679,Small molecule,1952.0,True,False,True
IODOHIPPURATE,CHEMBL1681,Small molecule,1982.0,False,False,True
SORBITOL,CHEMBL1682,Small molecule,1982.0,False,False,True
NALFURAFINE HYDROCHLORIDE,CHEMBL490665,Small molecule,2009.0,False,False,True
HYDROCORTISONE BUTYRATE,CHEMBL1683,Small molecule,1982.0,False,True,True
ELAGOLIX SODIUM,CHEMBL502182,Small molecule,2018.0,True,True,True
BENDROFLUMETHIAZIDE,CHEMBL1684,Small molecule,1959.0,True,True,True
SULFISOMIDINE,CHEMBL485696,Small molecule,,False,False,True
DEZOCINE,CHEMBL1685,Small molecule,1989.0,False,True,True
MARIBAVIR,CHEMBL515408,Small molecule,2021.0,True,True,True
CRISABOROLE,CHEMBL484785,Small molecule,2016.0,False,True,True
NINTEDANIB,CHEMBL502835,Small molecule,2014.0,True,True,True
TOLAZOLINE HYDROCHLORIDE,CHEMBL1689,Small molecule,1985.0,False,True,True
HYDROXYCHLOROQUINE SULFATE,CHEMBL1690,Small molecule,1955.0,True,True,True
MEFLOQUINE HYDROCHLORIDE,CHEMBL535650,Small molecule,1989.0,True,True,True
BETAXOLOL HYDROCHLORIDE,CHEMBL1691,Small molecule,1985.0,True,True,True
HYDRALAZINE HYDROCHLORIDE,CHEMBL542541,Small molecule,1953.0,True,True,True
FINGOLIMOD HYDROCHLORIDE,CHEMBL544665,Small molecule,2010.0,True,True,True
IMIPRAMINE HYDROCHLORIDE,CHEMBL1692,Small molecule,1959.0,True,True,True
DIETHYLPROPION HYDROCHLORIDE,CHEMBL1693,Small molecule,1959.0,True,True,True
BENAZEPRIL HYDROCHLORIDE,CHEMBL1694,Small molecule,1991.0,True,True,True
TIAGABINE HYDROCHLORIDE,CHEMBL1695,Small molecule,1997.0,True,True,True
DESIPRAMINE HYDROCHLORIDE,CHEMBL1696,Small molecule,1964.0,True,True,True
DILTIAZEM HYDROCHLORIDE,CHEMBL1697,Small molecule,1982.0,True,True,True
BUPROPION HYDROCHLORIDE,CHEMBL1698,Small molecule,1985.0,True,True,True
MEMANTINE HYDROCHLORIDE,CHEMBL1699,Small molecule,2002.0,True,True,True
SOTALOL HYDROCHLORIDE,CHEMBL1700,Small molecule,1992.0,True,True,True
MEPERIDINE HYDROCHLORIDE,CHEMBL1701,Small molecule,1942.0,True,True,True
ATOMOXETINE HYDROCHLORIDE,CHEMBL1702,Small molecule,2002.0,True,True,True
METFORMIN HYDROCHLORIDE,CHEMBL1703,Small molecule,1995.0,True,True,True
CLONIDINE HYDROCHLORIDE,CHEMBL1705,Small molecule,1974.0,True,True,True
NAPHAZOLINE HYDROCHLORIDE,CHEMBL1706,Small molecule,1971.0,False,True,True
LOPERAMIDE HYDROCHLORIDE,CHEMBL1707,Small molecule,1976.0,True,True,True
SERTRALINE HYDROCHLORIDE,CHEMBL1709,Small molecule,1991.0,True,True,True
RIMANTADINE HYDROCHLORIDE,CHEMBL535396,Small molecule,1993.0,True,True,True
ISOPROTERENOL HYDROCHLORIDE,CHEMBL1711,Small molecule,1956.0,False,True,True
CHLORPROMAZINE HYDROCHLORIDE,CHEMBL1713,Small molecule,1957.0,True,True,True
KETAMINE HYDROCHLORIDE,CHEMBL1714,Small molecule,1970.0,False,True,True
PIOGLITAZONE HYDROCHLORIDE,CHEMBL1715,Small molecule,1999.0,True,True,True
CYPROHEPTADINE HYDROCHLORIDE,CHEMBL1716,Small molecule,1961.0,True,True,True
TICLOPIDINE HYDROCHLORIDE,CHEMBL1717,Small molecule,1991.0,True,True,True
NALOXONE HYDROCHLORIDE,CHEMBL1718,Small molecule,1971.0,True,True,True
TERODILINE HYDROCHLORIDE,CHEMBL539770,Small molecule,1986.0,False,True,True
OLOPATADINE HYDROCHLORIDE,CHEMBL1719,Small molecule,1996.0,False,True,True
PALONOSETRON HYDROCHLORIDE,CHEMBL1720,Small molecule,2003.0,True,True,True
METHYLPHENIDATE HYDROCHLORIDE,CHEMBL1722,Small molecule,1955.0,True,True,True
ALFUZOSIN HYDROCHLORIDE,CHEMBL1723,Small molecule,2003.0,True,True,True
MEPENZOLATE BROMIDE,CHEMBL1724,Small molecule,1956.0,True,True,True
IOPROMIDE,CHEMBL1725,Small molecule,1995.0,False,False,True
NISOLDIPINE,CHEMBL1726,Small molecule,1995.0,True,True,True
CEPHALEXIN ANHYDROUS,CHEMBL1727,Small molecule,1971.0,True,True,True
LOMEFLOXACIN HYDROCHLORIDE,CHEMBL1728,Small molecule,1992.0,True,True,True
CISAPRIDE,CHEMBL1729,Small molecule,1993.0,True,True,True
TREPROSTINIL SODIUM,CHEMBL561157,Small molecule,2020.0,False,True,True
CEFOTAXIME,CHEMBL1730,Small molecule,1981.0,False,True,True
MEZLOCILLIN,CHEMBL1731,Small molecule,1981.0,False,True,True
DIHYDROERGOTAMINE,CHEMBL1732,Small molecule,1946.0,False,True,True
TROLEANDOMYCIN,CHEMBL564085,Small molecule,1969.0,True,True,True
VINORELBINE,CHEMBL553025,Small molecule,1994.0,False,True,True
DABIGATRAN ETEXILATE,CHEMBL539697,Small molecule,2008.0,True,True,True
SOLIFENACIN,CHEMBL1734,Small molecule,2004.0,True,True,True
ACLIDINIUM BROMIDE,CHEMBL551466,Small molecule,2012.0,False,True,True
INDINAVIR SULFATE,CHEMBL1735,Small molecule,1996.0,True,True,True
METHYLENE BLUE,CHEMBL550495,Small molecule,2016.0,False,True,True
METRIZOIC ACID,CHEMBL1736,Small molecule,1982.0,False,False,True
CIPROFIBRATE,CHEMBL557555,Small molecule,1985.0,True,True,True
VINORELBINE TARTRATE,CHEMBL538943,Small molecule,1994.0,False,True,True
SILDENAFIL CITRATE,CHEMBL1737,Small molecule,1998.0,True,True,True
DEFERASIROX,CHEMBL550348,Small molecule,2005.0,True,True,True
FORODESINE HYDROCHLORIDE,CHEMBL550755,Small molecule,2017.0,False,False,True
DEXRAZOXANE,CHEMBL1738,Small molecule,1995.0,False,True,True
METOCURINE IODIDE,CHEMBL1739,Small molecule,1982.0,False,True,True
CLARITHROMYCIN,CHEMBL1741,Small molecule,1991.0,True,True,True
QUIZARTINIB,CHEMBL576982,Small molecule,2023.0,True,True,True
ARTEMETHER,CHEMBL566534,Small molecule,2009.0,True,True,True
OBETICHOLIC ACID,CHEMBL566315,Small molecule,2016.0,True,True,True
FLORBETABEN F18,CHEMBL566752,Small molecule,2014.0,False,True,True
FLUMEXADOL,CHEMBL578767,Small molecule,,False,False,True
SODIUM PHENYLBUTYRATE,CHEMBL1746,Small molecule,1996.0,True,True,True
FLUTEMETAMOL,CHEMBL579205,Small molecule,2013.0,False,False,True
TOBRAMYCIN,CHEMBL1747,Small molecule,1975.0,False,True,True
SCOPOLAMINE,CHEMBL569713,Small molecule,1979.0,False,True,True
TIRBANIBULIN,CHEMBL571546,Small molecule,2020.0,False,True,True
EDETATE DISODIUM ANHYDROUS,CHEMBL1749,Small molecule,1982.0,False,True,True
CLOFARABINE,CHEMBL1750,Small molecule,2004.0,False,True,True
FENSPIRIDE,CHEMBL576127,Small molecule,,False,False,True
DIGOXIN,CHEMBL1751,Small molecule,1975.0,True,True,True
DYPHYLLINE,CHEMBL1752,Small molecule,1951.0,True,True,True
CLINDAMYCIN,CHEMBL1753,Small molecule,1970.0,True,True,True
DOXAPRAM,CHEMBL1754,Small molecule,1965.0,False,True,True
CONIVAPTAN,CHEMBL1755,Small molecule,2005.0,False,True,True
ESTRAMUSTINE PHOSPHATE,CHEMBL1756,Small molecule,1981.0,True,True,True
FOSFOMYCIN,CHEMBL1757,Small molecule,1996.0,True,True,True
TERBUTALINE,CHEMBL1760,Small molecule,1974.0,True,True,True
PROCYCLIDINE HYDROCHLORIDE,CHEMBL1761,Small molecule,1955.0,True,True,True
TOCAINIDE,CHEMBL1762,Small molecule,1984.0,True,True,True
HYDROFLUMETHIAZIDE,CHEMBL1763,Small molecule,1959.0,True,True,True
LEVOMEPROMAZINE,CHEMBL1764,Small molecule,1982.0,False,True,True
DESOXIMETASONE,CHEMBL1766,Small molecule,1977.0,False,True,True
BETHANECHOL CHLORIDE,CHEMBL1768,Small molecule,1948.0,True,True,True
PROPOXYCAINE HYDROCHLORIDE,CHEMBL1769,Small molecule,1982.0,False,True,True
LEVAMISOLE HYDROCHLORIDE,CHEMBL1770,Small molecule,1990.0,True,True,True
SODIUM ASCORBATE,CHEMBL591665,Small molecule,2006.0,True,False,True
CLOPIDOGREL,CHEMBL1771,Small molecule,1997.0,True,True,True
CAPECITABINE,CHEMBL1773,Small molecule,1998.0,True,True,True
MONOMETHYL FUMARATE,CHEMBL589586,Small molecule,2020.0,True,True,True
CRIZOTINIB,CHEMBL601719,Small molecule,2011.0,True,True,True
OLODATEROL,CHEMBL605846,Small molecule,2014.0,False,True,True
CHLORPHENESIN CARBAMATE,CHEMBL607710,Small molecule,1965.0,True,True,True
CARBENICILLIN DISODIUM,CHEMBL606260,Small molecule,1982.0,False,True,True
MIDOSTAURIN,CHEMBL608533,Small molecule,2017.0,True,True,True
BRIVARACETAM,CHEMBL607400,Small molecule,2016.0,True,True,True
IMIPENEM,CHEMBL43708,Small molecule,1985.0,False,True,True
ERLOTINIB HYDROCHLORIDE,CHEMBL1079742,Small molecule,2004.0,True,True,True
METAXALONE,CHEMBL1079604,Small molecule,1962.0,True,True,True
VARENICLINE,CHEMBL1076903,Small molecule,2006.0,True,True,True
MOMELOTINIB,CHEMBL1078178,Small molecule,2023.0,True,True,True
ROPIVACAINE,CHEMBL1077896,Small molecule,1996.0,False,True,True
BENDAZAC,CHEMBL1089221,Small molecule,1984.0,False,False,True
OPICAPONE,CHEMBL1089318,Small molecule,2016.0,True,True,True
TRYPAN BLUE FREE ACID,CHEMBL1089641,Small molecule,2004.0,False,False,True
INDIGOTINDISULFONATE,CHEMBL1091250,Small molecule,2022.0,False,False,True
METHYL AMINOLEVULINATE,CHEMBL1096562,Small molecule,2004.0,False,True,True
FLUDARABINE PHOSPHATE,CHEMBL1096882,Small molecule,1991.0,True,True,True
IOTHALAMATE SODIUM,CHEMBL1097620,Small molecule,1982.0,False,False,True
PIRBUTEROL,CHEMBL1094966,Small molecule,1986.0,False,True,True
VALRUBICIN,CHEMBL1096885,Small molecule,1998.0,False,True,True
NIRAPARIB,CHEMBL1094636,Small molecule,2017.0,True,True,True
BRETYLIUM TOSYLATE,CHEMBL1095292,Small molecule,1982.0,False,True,True
CEFUROXIME AXETIL,CHEMBL1095930,Small molecule,1987.0,True,True,True
2-MERCAPTOETHANESULFONIC ACID,CHEMBL1098319,Small molecule,1988.0,True,True,True
INDACATEROL,CHEMBL1095777,Small molecule,2009.0,False,True,True
CANGRELOR TETRASODIUM,CHEMBL1097279,Small molecule,2015.0,False,True,True
EPLERENONE,CHEMBL1095097,Small molecule,2002.0,True,True,True
WATER,CHEMBL1098659,Small molecule,1982.0,False,False,True
PONESIMOD,CHEMBL1096146,Small molecule,2021.0,True,True,True
SUVOREXANT,CHEMBL1083659,Small molecule,2014.0,True,True,True
CLOPIDOGREL BISULFATE,CHEMBL1083385,Small molecule,1997.0,True,True,True
AMIODARONE HYDROCHLORIDE,CHEMBL1083993,Small molecule,1985.0,True,True,True
TRICLABENDAZOLE,CHEMBL1086440,Small molecule,2019.0,True,True,True
ENZALUTAMIDE,CHEMBL1082407,Small molecule,2012.0,True,True,True
SALMETEROL XINAFOATE,CHEMBL1082607,Small molecule,1994.0,False,True,True
VILANTEROL TRIFENATATE,CHEMBL1084172,Small molecule,2013.0,False,True,True
CLOBETASOL PROPIONATE,CHEMBL1159650,Small molecule,1985.0,False,True,True
"AMMONIA SOLUTION, STRONG",CHEMBL1160819,Small molecule,2007.0,False,False,True
NITROUS ACID,CHEMBL1161681,Small molecule,2011.0,False,False,True
VINCAMINE,CHEMBL1165342,Small molecule,,False,False,True
IODIPAMIDE,CHEMBL1165268,Small molecule,1982.0,False,False,True
FEBUXOSTAT,CHEMBL1164729,Small molecule,2008.0,True,True,True
PONATINIB,CHEMBL1171837,Small molecule,2012.0,True,True,True
AFATINIB,CHEMBL1173655,Small molecule,2013.0,True,True,True
RUCAPARIB,CHEMBL1173055,Small molecule,2016.0,True,True,True
CHLOROPROCAINE,CHEMBL1179047,Small molecule,1955.0,False,True,True
PROPANTHELINE,CHEMBL1180725,Small molecule,1953.0,True,True,True
MIVACURIUM,CHEMBL1182833,Small molecule,1992.0,False,True,True
ISAVUCONAZONIUM,CHEMBL1183349,Small molecule,2015.0,True,True,True
ALMITRINE,CHEMBL1183717,Small molecule,,False,True,True
DIAMTHAZOLE,CHEMBL1184360,Small molecule,,False,False,True
DITHIAZANINE,CHEMBL1185568,Small molecule,,False,False,True
METHYLNALTREXONE,CHEMBL1186579,Small molecule,2008.0,True,True,True
ANISOTROPINE,CHEMBL1186610,Small molecule,1962.0,True,True,True
UMECLIDINIUM,CHEMBL1187833,Small molecule,2013.0,False,True,True
OLOPATADINE,CHEMBL1189432,Small molecule,1996.0,False,True,True
PALONOSETRON,CHEMBL1189679,Small molecule,2003.0,True,True,True
ACLIDINIUM,CHEMBL1194325,Small molecule,2012.0,False,True,True
DIETHYLPROPION,CHEMBL1194666,Small molecule,1959.0,True,True,True
VILANTEROL,CHEMBL1198857,Small molecule,2013.0,False,True,True
BRETYLIUM,CHEMBL1199080,Small molecule,1982.0,False,True,True
FOSAPREPITANT,CHEMBL1199324,Small molecule,2008.0,False,True,True
SULFISOXAZOLE DIOLAMINE,CHEMBL1200321,Small molecule,1982.0,False,True,True
ESCITALOPRAM OXALATE,CHEMBL1200322,Small molecule,2002.0,True,True,True
LABETALOL HYDROCHLORIDE,CHEMBL1200323,Small molecule,1984.0,True,True,True
NICARDIPINE HYDROCHLORIDE,CHEMBL1200326,Small molecule,1988.0,True,True,True
DULOXETINE HYDROCHLORIDE,CHEMBL1200328,Small molecule,2004.0,True,True,True
TIZANIDINE HYDROCHLORIDE,CHEMBL1200329,Small molecule,1996.0,True,True,True
PILOCARPINE HYDROCHLORIDE,CHEMBL1200330,Small molecule,1984.0,True,True,True
FOSFOMYCIN TROMETHAMINE,CHEMBL1200331,Small molecule,1996.0,True,True,True
PROTRIPTYLINE HYDROCHLORIDE,CHEMBL1200332,Small molecule,1967.0,True,True,True
TECHNETIUM TC 99M PYROPHOSPHATE,CHEMBL1200333,Small molecule,1982.0,False,False,True
MORICIZINE HYDROCHLORIDE,CHEMBL1200334,Small molecule,1990.0,True,True,True
TESTOSTERONE ENANTHATE,CHEMBL1200335,Small molecule,1953.0,False,True,True
PINACIDIL,CHEMBL1200338,Small molecule,1989.0,True,True,True
PHENYLEPHRINE HYDROCHLORIDE,CHEMBL1200339,Small molecule,1952.0,True,True,True
OSELTAMIVIR PHOSPHATE,CHEMBL1200340,Small molecule,1999.0,True,True,True
INDECAINIDE HYDROCHLORIDE,CHEMBL1200341,Small molecule,1989.0,True,True,True
PARAMETHASONE ACETATE,CHEMBL1200342,Small molecule,1982.0,True,True,True
PERINDOPRIL ERBUMINE,CHEMBL1200343,Small molecule,1993.0,True,True,True
SODIUM SUCCINATE,CHEMBL1200345,Small molecule,1982.0,False,False,True
GADODIAMIDE,CHEMBL1200346,Small molecule,1993.0,False,False,True
ISOPROPAMIDE IODIDE,CHEMBL1200347,Small molecule,1957.0,True,True,True
SULCONAZOLE NITRATE,CHEMBL1200348,Small molecule,1985.0,False,True,True
IODIPAMIDE SODIUM,CHEMBL1200350,Small molecule,1982.0,False,False,True
SULFADIAZINE SODIUM,CHEMBL1200351,Small molecule,1941.0,False,True,True
MEGLUMINE METRIZOATE,CHEMBL1200353,Small molecule,1982.0,False,False,True
SODIUM TETRADECYL SULFATE,CHEMBL1200354,Small molecule,1946.0,False,True,True
CYCLACILLIN,CHEMBL1200356,Small molecule,1979.0,True,True,True
MOXALACTAM DISODIUM,CHEMBL1200357,Small molecule,1982.0,False,True,True
SODIUM PHENYLACETATE,CHEMBL1200358,Small molecule,1987.0,True,True,True
SULFAMETER,CHEMBL1200359,Small molecule,1966.0,True,True,True
IOFETAMINE HYDROCHLORIDE I 123,CHEMBL1200360,Small molecule,1987.0,False,False,True
AMINOHIPPURATE SODIUM,CHEMBL1200365,Small molecule,1982.0,False,False,True
CEPHALEXIN HYDROCHLORIDE,CHEMBL1200366,Small molecule,1987.0,True,True,True
ECHOTHIOPHATE IODIDE,CHEMBL1200367,Small molecule,1960.0,False,True,True
BENTIROMIDE,CHEMBL1200368,Small molecule,1983.0,True,False,True
BENZOYL PEROXIDE,CHEMBL1200370,Small molecule,1984.0,False,False,True
EXEMESTANE,CHEMBL1200374,Small molecule,1999.0,True,True,True
EDETATE CALCIUM DISODIUM ANHYDROUS,CHEMBL1200375,Small molecule,1953.0,True,True,True
BETAMETHASONE BENZOATE,CHEMBL1200376,Small molecule,1982.0,False,True,True
AMPHETAMINE ASPARTATE,CHEMBL1200377,Small molecule,1996.0,True,True,True
APRACLONIDINE HYDROCHLORIDE,CHEMBL1200379,Small molecule,1987.0,False,True,True
ACYCLOVIR SODIUM,CHEMBL1200380,Small molecule,1982.0,False,True,True
ARGININE HYDROCHLORIDE,CHEMBL1200381,Small molecule,1982.0,False,False,True
BEPRIDIL HYDROCHLORIDE,CHEMBL1200382,Small molecule,1990.0,True,True,True
BENZTROPINE MESYLATE,CHEMBL1200383,Small molecule,1954.0,True,True,True
BETAMETHASONE DIPROPIONATE,CHEMBL1200384,Small molecule,1975.0,False,True,True
ARBUTAMINE HYDROCHLORIDE,CHEMBL1200385,Small molecule,1997.0,False,False,True
PREDNICARBATE,CHEMBL1200386,Small molecule,1991.0,False,True,True
AMPHETAMINE ADIPATE,CHEMBL1200387,Small molecule,1975.0,True,True,True
CLOXACILLIN SODIUM,CHEMBL1200388,Small molecule,1974.0,True,True,True
BRIMONIDINE TARTRATE,CHEMBL1200389,Small molecule,1996.0,False,True,True
TROMETHAMINE,CHEMBL1200391,Small molecule,1965.0,False,True,True
DOXYLAMINE SUCCINATE,CHEMBL1200392,Small molecule,1948.0,True,True,True
GREPAFLOXACIN HYDROCHLORIDE,CHEMBL1200393,Small molecule,1997.0,True,True,True
ORPHENADRINE CITRATE,CHEMBL1200395,Small molecule,1959.0,True,True,True
BUPIVACAINE HYDROCHLORIDE,CHEMBL1200396,Small molecule,1972.0,False,True,True
BUTENAFINE HYDROCHLORIDE,CHEMBL1200397,Small molecule,1996.0,False,True,True
BUTOCONAZOLE NITRATE,CHEMBL1200398,Small molecule,1985.0,False,True,True
BUSPIRONE HYDROCHLORIDE,CHEMBL1200399,Small molecule,1986.0,True,True,True
AZATHIOPRINE SODIUM,CHEMBL1200400,Small molecule,1974.0,False,True,True
AMLODIPINE BESYLATE,CHEMBL1200402,Small molecule,1992.0,True,True,True
BITOLTEROL MESYLATE,CHEMBL1200405,Small molecule,1984.0,False,True,True
DIMENHYDRINATE,CHEMBL1200406,Small molecule,1972.0,True,True,True
LIDOCAINE HYDROCHLORIDE,CHEMBL1200409,Small molecule,1948.0,True,True,True
PROCARBAZINE HYDROCHLORIDE,CHEMBL1200410,Small molecule,1969.0,True,True,True
ROPINIROLE HYDROCHLORIDE,CHEMBL1200411,Small molecule,1997.0,True,True,True
NANDROLONE PHENPROPIONATE,CHEMBL1200412,Small molecule,1959.0,False,True,True
TETRAHYDROZOLINE HYDROCHLORIDE,CHEMBL1200413,Small molecule,1979.0,False,True,True
TECHNETIUM TC 99M OXIDRONATE,CHEMBL1200415,Small molecule,1982.0,False,False,True
DOBUTAMINE HYDROCHLORIDE,CHEMBL1200418,Small molecule,1978.0,False,True,True
MOLINDONE HYDROCHLORIDE,CHEMBL1200419,Small molecule,1974.0,True,True,True
MIDAZOLAM HYDROCHLORIDE,CHEMBL1200420,Small molecule,1985.0,True,True,True
TECHNETIUM TC 99M MEBROFENIN,CHEMBL1200421,Small molecule,1987.0,False,False,True
METRIZOATE SODIUM,CHEMBL1200423,Small molecule,1982.0,False,False,True
PENTETATE ZINC TRISODIUM,CHEMBL1200424,Small molecule,2004.0,False,True,True
PARGYLINE HYDROCHLORIDE,CHEMBL1200425,Small molecule,1982.0,True,True,True
METHIXENE HYDROCHLORIDE,CHEMBL1200426,Small molecule,1982.0,True,True,True
ESTRADIOL ACETATE,CHEMBL1200430,Small molecule,2003.0,True,True,True
GADOPENTETATE DIMEGLUMINE,CHEMBL1200431,Small molecule,1988.0,False,False,True
METHYLDOPATE HYDROCHLORIDE,CHEMBL1200432,Small molecule,1962.0,False,True,True
OXTRIPHYLLINE,CHEMBL1200434,Small molecule,1981.0,True,True,True
OXANDROLONE,CHEMBL1200436,Small molecule,1964.0,True,True,True
QUINIDINE GLUCONATE,CHEMBL1200437,Small molecule,1950.0,True,True,True
TIOCONAZOLE,CHEMBL1200438,Small molecule,1983.0,False,True,True
IODOHIPPURATE SODIUM I 123,CHEMBL1200439,Small molecule,1984.0,False,False,True
MEPIVACAINE HYDROCHLORIDE,CHEMBL1200440,Small molecule,1960.0,False,True,True
MERETHOXYLLINE PROCAINE,CHEMBL1200443,Small molecule,1982.0,False,True,True
PIRBUTEROL ACETATE,CHEMBL1200444,Small molecule,1986.0,False,True,True
TRIPELENNAMINE HYDROCHLORIDE,CHEMBL1200446,Small molecule,1948.0,True,True,True
TILUDRONATE DISODIUM,CHEMBL1200448,Small molecule,1997.0,True,True,True
TRIAMCINOLONE DIACETATE,CHEMBL1200449,Small molecule,1959.0,True,True,True
INDIUM IN 111 OXYQUINOLINE,CHEMBL1200452,Small molecule,1985.0,False,False,True
DOCOSANOL,CHEMBL1200453,Small molecule,2000.0,False,True,True
VALGANCICLOVIR HYDROCHLORIDE,CHEMBL1200454,Small molecule,2001.0,True,True,True
IOHEXOL,CHEMBL1200455,Small molecule,1985.0,True,False,True
GADOVERSETAMIDE,CHEMBL1200457,Small molecule,1999.0,False,False,True
POTASSIUM CITRATE ANHYDROUS,CHEMBL1200458,Small molecule,1985.0,True,False,True
"POTASSIUM PHOSPHATE, DIBASIC",CHEMBL1200459,Small molecule,1982.0,False,False,True
MIDODRINE HYDROCHLORIDE,CHEMBL1200461,Small molecule,1996.0,True,True,True
OXAPROZIN POTASSIUM,CHEMBL1200463,Small molecule,2002.0,True,True,True
PROPARACAINE HYDROCHLORIDE,CHEMBL1200464,Small molecule,1953.0,False,True,True
HYDROXYZINE PAMOATE,CHEMBL1200467,Small molecule,1959.0,True,True,True
MALATHION,CHEMBL1200468,Small molecule,1982.0,False,True,True
PROMAZINE HYDROCHLORIDE,CHEMBL1200469,Small molecule,1956.0,True,True,True
ESOMEPRAZOLE SODIUM,CHEMBL1200470,Small molecule,2005.0,False,True,True
PYRITHIONE ZINC,CHEMBL1200471,Small molecule,1986.0,False,True,True
QUAZEPAM,CHEMBL1200472,Small molecule,1985.0,True,True,True
CYCLOPENTOLATE HYDROCHLORIDE,CHEMBL1200473,Small molecule,1974.0,False,True,True
DEMECLOCYCLINE HYDROCHLORIDE,CHEMBL1200474,Small molecule,1960.0,True,True,True
DAUNORUBICIN CITRATE,CHEMBL1200475,Small molecule,1996.0,False,True,True
ALLOPURINOL SODIUM,CHEMBL1200477,Small molecule,1996.0,False,True,True
DYCLONINE HYDROCHLORIDE,CHEMBL1200478,Small molecule,1982.0,False,True,True
DICYCLOMINE HYDROCHLORIDE,CHEMBL1200479,Small molecule,1950.0,True,True,True
CEFOPERAZONE SODIUM,CHEMBL1200482,Small molecule,1982.0,False,True,True
PHENMETRAZINE HYDROCHLORIDE,CHEMBL1200483,Small molecule,1982.0,True,True,True
SORAFENIB TOSYLATE,CHEMBL1200485,Small molecule,2005.0,True,True,True
